duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
29855305,19962317,40,19962317,3700613,20000000,635219.255319,0,714481.863235,1.674744,92.311902,40,3700613,609291.938776,701727.369278,1154357,2704179.3,3991579,973965.504162,1049739,1699232.6,3700613,810380.301179,FT
29988447,20,33,1236441,1238903,190911.24359,267753.991071,243030.02981,219218.315743,9.003467,1535.457972,14,1029856,111481.215613,149949.37556,8939089,8939089,8939089,0,1029856,1029856,1029856,0,FT
29799801,20,2031,3075739,3082869,426719.826087,630687,583352.078904,623993.786938,3.959758,756.313775,15,2717730,254699.153846,387800.501032,4624942,8793354.333333,15364296,5758692.688664,1079410,2157211.666667,2717730,933653.919184,FT
29788834,15,22,1880177,1775827,386867.974026,377908.246753,403607.931474,447449.257451,5.236862,843.168282,15,1495169,192186.025806,249498.473181,1880241,5156016.5,8431792,4632646.139389,1047808,1271488.5,1495169,316331.996737,FT
28411634,2460648,331448,13683542,13329996,5614338.6,2582875.818182,4586693.284613,3875766.214686,0.633543,294.668022,290,13329996,1671272.588235,3317631.462216,2460816,5612271.6,13673071,4582074.597858,2129368,5273401.4,13329996,4578714.787059,FT
14245624,14055121,14088938,14055121,14088938,14100000,14100000,0,0,0.280788,14.039399,156686,13898435,4748541.333333,7924058.397113,14055121,14100000,14055121,0,13898435,13900000,13898435,0,FT
2176462,262,242149,581961,532430,273149.571429,318044.5,227912.413727,107623.283872,6.891919,642.78632,16,532359,155461.571429,170333.074571,-1,0,-1,0,-1,0,-1,0,FT
29496770,650,33,6621270,9687705,1586457,491885.225,2546155.579747,1540331.869166,1.661199,642.205909,33,8403867,614516.041667,1571267.877948,1049829,3685252.25,10108554,3168678.191215,1043698,3014241.375,8403867,2902229.514974,FT
29899918,33,36,6149729,6149727,347673.465116,366229.8375,792397.331028,790215.48229,5.618745,778.062334,9,6149702,179041.42515,565773.118687,3047697,7583850.666667,13081948,5085818.517813,2622051,3830732.333333,6149702,2008889.128798,FT
31748484,1430,46,13727443,13584981,925463.90625,1255717.92,2372071.747624,2602437.384084,1.858356,118.84032,27,13427296,547387.655172,1747794.489282,12816864,15900000,18931620,4323785.432901,1779513,7603404.5,13427296,8236226.345089,FT
29557986,363,36,13557465,13942705,956118.766667,953483.419355,2413789.186336,2453602.0439,2.131404,133.770954,33,13557465,476741.709677,1708297.230409,18554776,18600000,18554776,0,13557465,13600000,13557465,0,FT
20160088,20004520,19869249,20004520,19869249,20000000,19900000,0,0,0.198412,9.920592,155568,19713681,6720029.333333,11300000,20004520,20000000,20004520,0,19713681,19700000,19713681,0,FT
13523694,1071176,1034807,1071176,12315795,1071176,6675301,0,7976863.113284,0.369721,22.996675,136723,12315795,3380923.5,5966893.120122,13523694,13500000,13523694,0,12315795,12300000,12315795,0,FT
11672303,4418000,342186,6911840,6533111,5664920,2334460.6,1763411.175194,2832396.336744,0.771056,356.570593,363,6533111,1459037.875,2458425.077898,4418171,5665058.5,6911946,1763365.213253,4030643,5281877,6533111,1769512.092502,FT
29610515,51,79,12315911,12114372,1216696.583333,1345932.5,2675165.826307,2682265.994069,1.621046,123.638512,9,11907472,630010.957447,1886583.835835,6279865,8701337,13387084,4058737.049281,1669924,6437585,11907472,5154773.348983,FT
27603744,49,21,20033141,20034620,2282943.25,3344418.5,5843513.39201,7086200.924624,0.796993,174.43286,21,19826195,1314464,4436495.951809,7362178,13700000,20033141,8959723.861464,6018678,12900000,19826195,9763388.902048,FT
567805,264917,45,302888,264486,283902.5,132265.5,26849.55157,186988.024321,10.567008,1222.250597,30,264887,113561,138830.075806,-1,0,-1,0,-1,0,-1,0,FT
29992209,74,104,3531313,3531361,1153545.5,1363270.409091,1014988.530607,981810.658414,1.6671,284.240484,18,3531288,612085.897959,932188.729127,1973350,2499329.083333,4048763,684922.970119,1025390,2105002.166667,3531288,606524.7154,FT
8265741,4937,47,8014409,8052485,2755247,4026266,4556167.709613,5693933.514884,0.846869,48.271534,47,8014328,1377623.5,3252297.590226,8260723,8260723,8260723,0,8014328,8014328,8014328,0,FT
11670312,11331241,338905,11331241,10986764,11300000,3890104,0,6145888.511669,0.514125,236.840283,390,10986764,2334062.4,4840008.66441,11331407,11300000,11331407,0,10986764,11000000,10986764,0,FT
265005,265005,-1,265005,-1,265005,0,0,0,11.320541,2026.376861,68,264937,132502.5,187290.666023,-1,0,-1,0,-1,0,-1,0,FT
20114247,19953453,19952290,19953453,19952290,20000000,20000000,0,0,0.198864,9.943201,160794,19791496,6704749,11300000,19953453,20000000,19953453,0,19791496,19800000,19791496,0,FT
20090257,19953450,19953923,19953450,19953923,20000000,20000000,0,0,0.199101,9.755973,136334,19817116,6696752.333333,11400000,19953450,20000000,19953450,0,19817116,19800000,19817116,0,FT
276965,-1,-1,-1,-1,0,0,0,0,7.221129,397.162096,276965,276965,276965,0,-1,0,-1,0,-1,0,-1,0,FT
3410680,552,133477,1837697,341470,310061.818182,198880.714286,517799.877534,95202.081485,5.863933,408.71615,35,1837697,179509.473684,415361.277713,3410680,3410680,3410680,0,1837697,1837697,1837697,0,FT
23877987,712,6867,9793043,10138971,2943290.5,2941208.25,3957271.854905,4167931.439619,0.753832,251.486861,21,9793043,1404587.470588,3013938.050068,5096197,7848515.333333,10239340,2590557.513913,4637809,7413278.666667,9793043,2600297.373727,FT
29865181,39,40,1330908,971624,123921.912863,142126.186603,208917.770487,167125.869039,15.134681,2249.442252,10,971624,66219.913525,121236.485719,-1,0,-1,0,-1,0,-1,0,FT
24520360,265682,301,23414623,23717548,4904072,6062360.5,10300000,11800000,0.448607,43.841118,21,23414623,2452036,7366788.416686,23951231,24000000,23951231,0,23414623,23400000,23414623,0,FT
25566290,0,1256,11815405,12229776,266607.260274,508099.06,1415322.428963,1821143.251283,4.889251,796.439374,0,11485670,206179.758065,1092304.779368,2724836,5893698.75,13961925,5417056.173467,1060643,4611588.25,11485670,4679124.816312,FT
29731538,73,34,1018254,792254,151528.314433,197678.550336,230193.79062,193260.379584,11.60384,1952.875764,15,655720,86428.889535,137152.604855,-1,0,-1,0,-1,0,-1,0,FT
19978994,13754282,41,13754282,11205023,13800000,410385.3125,0,1670982.283335,2.552681,386.95642,41,10923577,399579.88,1598872.043564,1739256,6035921.666667,12015026,5340488.008932,1091605,5144724.333333,10923577,5138145.093857,FT
29683960,12341,1718,13177627,13177628,3298217.777778,2942458.3,4921795.135075,4695076.56965,0.707453,264.654716,12,13177593,1484198,3540824.985904,3889198,9756582.666667,15313421,5718439.215144,3550452,8817310,13177593,4877178.449825,FT
29853457,217,82,3415909,3576775,327546.235955,382736.346154,461017.994036,488350.80897,5.660986,431.742294,0,3415909,177699.14881,348723.834096,10311049,10300000,10311049,0,3415909,3415909,3415909,0,FT
29696812,49,3972,7275678,9945611,371210.15,354077.017544,1284800.354736,1596584.555208,4.680637,1194.437975,49,7275678,215194.289855,989254.745837,1552807,4949468.666667,9923205,3623802.704779,1536913,4183384.5,7275678,2613846.91441,FT
28494473,213,0,3420345,3698513,523618.574074,710224.825,547389.395372,652881.462997,3.369074,207.373549,0,3420345,299941.821053,450594.294132,2001468,3324517,5552583,1940849.36652,1018072,2193241.666667,3420345,1201978.253103,FT
26298100,20182603,3210,20182603,20186960,20200000,3716562.428571,0,7572589.96727,0.380256,132.481054,3210,19900440,2922011.111111,6638779.013235,6051874,13100000,20182603,9991934.299009,5765354,12800000,19900440,9995015.163255,FT
264826,264826,-1,264826,-1,264826,0,0,0,11.328193,732.556471,51,264775,132413,187188.13554,-1,0,-1,0,-1,0,-1,0,FT
19621770,4802593,337445,8283752,7944753,6427124,2803110,1752146.899914,3235411.161777,0.611566,281.727897,590,7944753,1783797.272727,2877577.58154,4802464,6427947.666667,8286335,1753574.171405,4465019,6088632,7944753,1751479.989962,FT
14007050,141,4707,3750910,4025993,451840.322581,737177.368421,659231.691561,892798.085005,3.712416,230.812341,13,3750910,274648.039216,553955.347701,3750969,6865973.5,9980978,4405281.610753,1011624,2381267,3750910,1936967.706209,FT
15621137,42,942,13557216,14157465,454739.470588,664678.217391,2318040.064165,2943096.162958,3.776934,903.327331,42,13557216,269329.948276,1777665.829427,15461142,15500000,15461142,0,13557216,13600000,13557216,0,FT
20582736,12,31,3748027,3906882,420112.458333,527761.230769,607901.505306,688216.323434,4.324012,322.503286,0,3748027,233894.727273,474674.316749,3748087,6807964.333333,11877369,4421533.278902,1013783,2103387.333333,3748027,1449162.078175,FT
20108538,19825462,19827718,19825462,19827718,19800000,19800000,0,0,0.19892,10.045484,280820,19544642,6702846,11100000,19825462,19800000,19825462,0,19544642,19500000,19544642,0,FT
14697582,444662,37,7505747,7843010,2939516.4,2392781.166667,3079732.803256,3294070.305247,0.884499,304.199698,16,7505747,1224798.5,2374673.059576,1593064,4750973.333333,7958991,3183259.300801,1255817,4474849.666667,7505747,3129209.553379,FT
29999814,383,89792,19901131,20219063,4285678.285714,7499841,7667856.792955,9470678.205568,0.433336,25.000155,35,19901131,2499984.5,6077451.783134,9498640,15000000,20500724,7779648.203584,9221299,14600000,19901131,7551781.629133,FT
20378267,1212,70,12411278,12571502,1455590.5,1837990.545455,3512475.606539,3970391.793519,1.324941,157.91333,22,12411278,783779.5,2625954.66595,7452578,10100000,12765429,3756752.969534,5759401,9085339.5,12411278,4703587.334319,FT
20378426,1653911,20218143,12272785,20218143,6739052.333333,20200000,5323630.98789,0,0.294429,15.114023,160283,12272785,4075685.2,5230146.387389,1653911,6739052.333333,12272785,5323630.98789,1493628,6685624.666667,12272785,5400432.589178,FT
265806,265806,-1,265806,-1,265806,0,0,0,11.286427,2166.993973,72,265734,132903,187851.401701,-1,0,-1,0,-1,0,-1,0,FT
22331924,2017160,22050343,20030780,22050343,11000000,22100000,12700000,0,0.223895,11.329073,281581,19749199,5582981,9479469.447066,2017160,11000000,20030780,12700000,2017160,10900000,19749199,12500000,FT
29959820,212,480245,17092315,17133302,4422279.25,9986606.666667,8447870.523795,8573627.923161,0.300402,17.35658,57,17092258,3744977.5,6823045.425215,12072106,14700000,17407469,3772671.357392,12072106,14600000,17092258,3549783.521787,FT
29975709,200,323048,19510982,19713798,4282233.142857,7493862.75,7449773.754265,8978812.086256,0.433684,25.1537,38,19510982,2497975.75,5884745.323554,1363431,9991817,19714170,9224151.901901,1203432,9763072,19510982,9211437.778398,FT
19872543,19710943,19714249,19710943,19714249,19700000,19700000,0,0,0.201283,10.064137,158294,19552649,6624181,11200000,19710943,19700000,19710943,0,19552649,19600000,19552649,0,FT
567714,263945,44,303769,263980,283857,132012,28159.820436,186630.935397,10.568702,1292.904526,19,303671,113542.8,156036.823303,-1,0,-1,0,-1,0,-1,0,FT
28163471,179,1022,1039171,14990308,428964.3,828337.382353,428657.75406,2534782.076811,2.343461,160.029991,24,14990308,433284.169231,1850656.823562,14990308,15000000,14990308,0,14990308,15000000,14990308,0,FT
259130,48,140,259082,140,129565,140,183164.697955,0,19.295334,7482.730676,9,258981,64782.5,129465.672333,-1,0,-1,0,-1,0,-1,0,FT
20303541,20023031,43,20023031,19034287,20000000,1668576.083333,0,5469550.494307,0.738787,39.204984,43,19034287,1450252.928571,5062025.032249,19314915,19300000,19314915,0,19034287,19000000,19034287,0,FT
29628968,233,38384,18688213,18728179,1455536.6,1646053.777778,4074933.815919,4277366.166776,1.35003,81.744325,14,18688153,759717.128205,2954700.578489,18728179,18700000,18728179,0,18688153,18700000,18688153,0,FT
23611704,38,4320,17113600,20260789,601336.179487,1435505.5625,2755217.031118,5031032.176268,2.414057,688.514476,38,17113014,421637.571429,2306414.477809,2988182,11700000,20463929,12400000,2962556,10000000,17113014,10000000,FT
20272201,19986056,19990816,19986056,19990816,20000000,20000000,0,0,0.197315,9.964384,281385,19704671,6757400.333333,11200000,19986056,20000000,19986056,0,19704671,19700000,19704671,0,FT
23332092,196,9012,12959580,12959578,2916356.5,3882052,4708683.677653,5140970.375139,0.685751,73.332473,45,12959517,1555472.8,3618064.730852,3148827,7711279,13119127,5038624.943386,2831094,7459214,12959517,5120231.001219,FT
20305795,181,475592,15129494,15168280,4061159,6663718.333333,6467417.292355,7615324.986924,0.49247,28.366287,57,15129437,2256199.444444,5000564.623783,4547275,9995285.5,15443296,7704650.337051,4071683,9600560,15129437,7819012.838093,FT
20157970,19999536,19999384,19999536,19999384,20000000,20000000,0,0,0.198433,9.921634,158434,19840950,6719323.333333,11400000,19999536,20000000,19999536,0,19840950,19800000,19840950,0,FT
14447671,236,43,13884685,13845346,3611904,3602108.5,6849822.498391,6830134.244659,0.692153,66.23905,27,13583075,1605296.777778,4493559.322987,14146120,14100000,14146120,0,13583075,13600000,13583075,0,FT
20221742,179,260647,16893728,16793223,4044348.4,6674550.333333,7288671.796564,8867102.354143,0.494517,28.484193,58,16633322,2246860.222222,5479176.39259,3126982,10000000,16893969,9734729.864207,2969723,9801522.5,16633322,9661623.508314,FT
20330396,166,480584,14526801,14320909,4066079.2,6671926,6239509.880144,7034357.610334,0.491874,28.331962,60,14046443,2258932.888889,4729545.459887,5489143,10000000,14527027,6390749.063977,5214215,9630329,14046443,6245328.311786,FT
20302351,20021756,20016166,20021756,20016166,20000000,20000000,0,0,0.197022,9.949587,280595,19735571,6767450.333333,11200000,20021756,20000000,20021756,0,19735571,19700000,19735571,0,FT
20146809,19987130,19988797,19987130,19988797,20000000,20000000,0,0,0.198543,9.92713,158012,19829118,6715603,11400000,19987130,20000000,19987130,0,19829118,19800000,19829118,0,FT
27058410,166,260546,19789098,19989508,5411670.4,9019447.666667,8557859.6298,10000000,0.369571,21.287282,58,19789098,3006490,6657280.469598,6907032,13400000,19989060,9250390.710472,6646486,13200000,19789098,9293230.067704,FT
24812063,177,477433,19673852,19990089,4962400.8,8270671.666667,8437498.406733,10300000,0.40303,23.214515,48,19673852,2756895.888889,6476731.296051,4545067,12300000,19990105,10900000,4067634,11900000,19673852,11000000,FT
337178,1692,337178,1692,337178,1692,337178,0,0,11.86317,4252.946515,57,335429,112392.666667,193156.860597,-1,0,-1,0,-1,0,-1,0,FT
20270193,19987590,19990108,19987590,19990108,20000000,20000000,0,0,0.197334,9.965371,280085,19707505,6756731,11200000,19987590,20000000,19987590,0,19707505,19700000,19707505,0,FT
17102206,186,326535,16901302,16736194,5700715,8531364.5,9700510.760464,11600000,0.409304,23.447268,61,16575014,2850367.666667,6724842.234764,16901549,16900000,16901549,0,16575014,16600000,16575014,0,FT
29997969,309,472344,15149026,15185567,5999587.4,9999191.666667,8070872.807507,8261326.032742,0.333356,19.301307,32,15148967,3333107.666667,6395869.136744,14523865,15000000,15473710,671641.840575,14051521,14600000,15148967,776011.508585,FT
20180263,20005992,20019058,20005992,20019058,20000000,20000000,0,0,0.198213,9.910674,161205,19844787,6726754.333333,11400000,20005992,20000000,20005992,0,19844787,19800000,19844787,0,FT
20252627,19973141,19968010,19973141,19968010,20000000,20000000,0,0,0.197505,9.974015,279486,19688524,6750875.666667,11200000,19973141,20000000,19973141,0,19688524,19700000,19688524,0,FT
27263407,139,285103,19606536,19945285,5452672,9087788.333333,8437912.934681,9989863.676746,0.366792,21.12722,42,19606536,3029267.444444,6586151.482063,6986474,13500000,19976866,9185594.273471,6701371,13200000,19606536,9125329.683831,FT
20275907,19998313,19976928,19998313,19976928,20000000,20000000,0,0,0.197278,9.863924,277594,19699334,6758635.666667,11200000,19998313,20000000,19998313,0,19699334,19700000,19699334,0,FT
29976119,167,475510,19682403,20001688,5096345,7494029.75,8437617.442067,8586345.384604,0.366959,20.95001,88,19682403,2997611.9,6156629.696957,4019217,9833536.333333,19999317,8834155.919165,4019217,9634500,19682403,8721808.239462,FT
564887,263243,46,301644,263206,282443.5,131626,27153.607486,186082.220534,10.621593,1299.374919,19,301616,112977.4,155254.15441,-1,0,-1,0,-1,0,-1,0,FT
29916508,168,357590,16845976,16648587,5983289.4,9972076.666667,8223894.098463,8533634.894634,0.334264,19.220158,61,16488615,3324056.444444,6502749.141637,13070025,15000000,16846205,2670162.484981,12872490,14700000,16488615,2556986.509118,FT
20288928,20008480,20008209,20008480,20008209,20000000,20000000,0,0,0.197152,9.956169,280448,19727761,6762976,11200000,20008480,20000000,20008480,0,19727761,19700000,19727761,0,FT
20168160,20005415,19911414,20005415,19911414,20000000,19900000,0,0,0.198332,9.916621,162745,19748669,6722720,11300000,20005415,20000000,20005415,0,19748669,19700000,19748669,0,FT
20321202,194,470705,15192196,15232723,4064240.4,6667426.333333,6492363.467846,7660737.933798,0.492097,28.34478,63,15192133,2257911.333333,5018459.176916,4493419,10000000,15514092,7792792.611539,4022714,9607423.5,15192133,7897971.916814,FT
29623791,365,2727310,19995792,20295739,4637012.4,9874456.666667,8658358.77862,9230514.484839,0.337567,19.443831,50,19995792,3291532.333333,6626785.254271,2986728,9874456.666667,20197913,9105459.391249,2727260,9720593.666667,19995792,9090023.439271,FT
6759812,135740,6759715,6624044,6759715,3379892,6759715,4587923.7568,0,0.739666,132.400132,28,6624044,1689953,3290014.862111,6624072,6624072,6624072,0,6624044,6624044,6624044,0,FT
29341463,20031387,60,20031387,20032544,20000000,4843174.666667,0,8267409.301008,0.306733,100.097258,60,19748972,3667682.875,7208649.504457,9293867,14700000,20031387,7592573.205126,9010295,14400000,19748972,7593391.327672,FT
29748137,83,39,5186490,5186436,268001.234234,346698.929412,653311.132735,761916.195011,6.655879,976.498125,22,5186392,151005.771574,489648.775169,3383998,5728741.5,10639441,3414801.311817,1023845,3025924.25,5186392,1701838.652417,FT
23197157,61,36,7819359,10651862,336190.681159,544358.238095,1260274.927259,2031879.334461,4.871287,1605.757119,36,7490095,207117.473214,956634.052958,1945074,4349868.8,7819359,3021668.576015,1610670,3907039.8,7490095,2696470.769475,FT
29981544,26,27,1728509,4102408,172326.513158,243086.793388,250920.852743,463000.670238,9.172309,1084.400456,9,3787914,109421.693431,293923.62129,2051131,6016046.666667,12209095,5433184.107089,1021428,2179258.666667,3787914,1437286.804053,FT
